fact_id,fact_type,subject,predicate,object,fact_confidence,evidence_source,evidence_source_id,evidence_url,evidence_quote_span,evidence_coverage,applies_to_species,applies_to_stage,jurisdiction
RAU3-COMBO-fe3f192d,tcm_combination_contraindication,土鳖虫,has_combination_or_contraindication,① 与大黄、水蛭、桃仁等同用，破血逐瘀的作用较强，用于瘀血阻滞。 ② 与自然铜、乳香、没药等配伍，用于治跌打损伤、骨折。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.465; line=1675; section=第八节 活血化瘀药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-fe3f192d,tcm_caution_contraindication,土鳖虫,has_use_caution,孕畜忌用。 # 第九节 止血药 凡能调理和治疗血分出血病证的药物，称为止血药。 本类药物多属平、微寒，少数性温，味多以甘、苦、涩为主；归经以归心、肝、脾经为主；以收敛趋势为主；具有制止内外出血的作用，因其药性有寒、温、散、敛之异，所以其具体作用又有凉血止血、化瘀止血、收敛止血、温经止血的区别。根据止血药的药 性和功效不同，本章药物也相应地分为凉血止血药、温经止血药、化瘀止血药和收敛止血药四节。止血药主要适用于各种内外出血病证，如咯血、衄血、吐血、便血、尿血以及外伤出血等。 应用止血药物，必须根据畜禽出血的不同原因和...,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.465; line=1675; section=第八节 活血化瘀药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-6b0f8a1c,tcm_combination_contraindication,大蓟,has_combination_or_contraindication,① 常与小蓟相须为用，治疗血热妄行之诸出血证；常与生地黄、蒲黄、侧柏、牡丹皮同用，用于治衄血、尿血、便血、子宫出血等。 ② 与地黄、蒲黄、侧柏叶、牡丹皮同用，能凉血止血，用于血热妄行所致的衄血、便血、尿血、子宫出血等。 ③ 鲜品捣敷或水煎服，可以消散痈肿，用于痈疮肿毒。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.466; line=1712; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-6b0f8a1c,tcm_caution_contraindication,大蓟,has_use_caution,大蓟散瘀消痈力强，止血作用广泛，故对吐血、咯血及崩漏下血尤为适宜；小蓟兼能利尿通淋，故以治血尿、血淋为佳。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.466; line=1712; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-54da0291,tcm_combination_contraindication,小蓟,has_combination_or_contraindication,① 与蒲黄、木通、滑石等同用，用于血热妄行所致的鼻衄、尿血、子宫出血等证。 ② 单味外敷或内服，用于痈肿疮毒。 ③ 小蓟含芦丁，与碳酸钙、维丁胶性钙、硫酸镁、氢氧化铝和碳酸铋类药物合用，能形成络合物而相互影响疗效。 ④ 小蓟含有机酸，与庆大霉素同服，会降低其抗菌作用，因为庆大霉素在酸性尿液中抗菌作用最弱。 ⑤ 小蓟含有机酸，不宜与呋喃妥因、利福平、阿司匹林、吲哚美辛等长期合用，增加西药在肾脏的重吸收，加重对肾脏的毒性。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.467; line=1734; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-54da0291,tcm_caution_contraindication,小蓟,has_use_caution,大蓟散瘀消痈力强，止血作用广泛，故对吐血、咯血及崩漏下血尤为适宜；小蓟兼能利尿通淋，故以治血尿、血淋为佳。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.467; line=1734; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-737a709c,tcm_combination_contraindication,地榆,has_combination_or_contraindication,① 与槐花、侧柏叶等同用，用于治疗便血；与黄连、木香、 兽/药/合理/应/用/与/联/用/手/册 诃子等同用，治疗血痢不愈。 ② 与大黄、黄柏等共研细末，植物油调敷，具有凉血、解毒、收敛作用，治疗烫火伤。 ③ 地榆含有水合性鞣质，与肝毒性抗生素如氟苯尼考、红霉素、利福平、异烟肼等合用加重肝脏损害，严重者可发生药源性肝炎。 ④ 口服 \beta -内酰胺类药物不宜与含鞣质较多的地榆同时服用，可在体内生成鞣酸盐沉淀物而不易被吸收，从而会降低各自的生物利用和药效。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.468; line=1758; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-737a709c,tcm_caution_contraindication,地榆,has_use_caution,① 虚寒者忌服。 ② 本品伤胃，误服多致口噤不食。 ③ 外用适量。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.468; line=1758; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-0f4c0fb7,tcm_combination_contraindication,槐花,has_combination_or_contraindication,① 与侧柏叶、荆芥炭、枳壳等同用，具有凉血止血的作用，对衄血、便血、尿血、子宫出血等属于热证者，皆可应用，但多用于 便血；与黄连同用，用于治疗大肠热盛、伤及脉络而引起的便血。 ② 与夏枯草、菊花、黄芩、草决明等同用，清肝明目，用于治疗肝火上炎、目赤肿痛。 ③ 槐花含槲皮素及芦丁，与碳酸钙、维丁胶性钙、硫酸镁、氢氧化铝和碳酸铋类药物合用，能形成络合物而相互影响疗效。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.469; line=1786; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-0f4c0fb7,tcm_caution_contraindication,槐花,has_use_caution,孕畜忌用。 # 附 槐角 为槐的成熟果实，原名槐实。性味、功效、主治与槐花相似，但止血作用较槐花为弱，而清降泄热之力较强，兼能润肠，主要用于痔血、便血，尤多用于痔疮肿痛出血之证，常与地榆、黄芩、当归等同用，如槐角丸（《太平惠民和剂局方》）。煎服， 6\sim 12\mathrm{g} ，或入丸、散。孕妇慎用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.469; line=1786; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-c469b94c,tcm_combination_contraindication,侧柏叶,has_combination_or_contraindication,① 与生地黄、生荷叶、生艾草等同用，用于便血、尿血、子宫出血等属血热妄行者；与炮姜、艾叶等同用，用于治疗虚寒出血者。 ② 与大枣等同用，可清肺止咳，用于肺热咳嗽。 ③ 不宜与以下西药配伍应用：a. 维生素 \mathrm{B}_{1} 、抗生素（四环素族、红霉素、灰黄霉素、制霉菌素、林可霉素、利福平等）、苷类（洋地黄、地高辛、可待因等）、生物碱（麻黄碱、阿托品、黄连素、奎宁、利血平）、亚铁盐制剂、碳酸氢钠制剂；b. 异烟肼；c. 酶制剂（多酶胃酸酶胰酶）；d. 维生素 \mathrm{B}_{6} 。原因如下：a. 产生沉淀、影响吸收；b. 分解失效；c. 改变性质、降效或失效；d. 形成络合物，降效或失效。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.470; line=1813; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-205006e3,tcm_combination_contraindication,羊蹄,has_combination_or_contraindication,① 本品可用单味内服，也可配伍其他止血药物同用，用于血热所致的咯血、吐血、衄血及紫癜等出血之证。 ② 常与枯矾同用，共研末，醋调敷，能清热解毒疗疮，又能杀虫止痒，为治癣、疥之良药。 # 二、温经止血药 本类药物性属温热，能温内脏、益脾阳、固冲脉而统摄血液，具有温经止血之效。适用于脾不统血、冲脉失固之虚寒性出血 病证。 应用时，若属脾不统血者，应配益气健脾药；属肾虚冲脉失固者，宜配益肾暖宫补摄之品。然其性温热，热盛火旺之出血证忌用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.471; line=1834; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-0d3e3829,tcm_combination_contraindication,艾叶,has_combination_or_contraindication,① 本品能暖气血而温经脉，为温经止血之要药，适用于虚寒性出血病证，尤宜于崩漏。 ② 本品配伍生地黄、生荷叶、生柏叶等清热凉血药，可治疗血热妄行所致的吐血、衄血、咯血等多种出血证。 ③ 本品常与香附、川芎、白芍、当归等同用，为治母畜下焦虚寒或寒客胞宫之要药。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.471; line=1857; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-0d3e3829,tcm_caution_contraindication,艾叶,has_use_caution,温经止血宜炒炭用，余生用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.471; line=1857; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-48cf73dc,tcm_combination_contraindication,灶心土,has_combination_or_contraindication,① 本品性温，能温暖中焦、收摄脾气而止血，为温经止血之要药，可与干姜、阿胶、黄芩等同用，用于便血属下焦寒损者，如伏龙肝汤（《外台秘要》）；与附子、白术、地黄等同用，用于治疗脾气虚寒之大便下血、吐血、衄血、崩漏等，如黄土汤（《金匮要略》）。 ② 本品长于温中和胃而降逆止呕，与干姜、半夏、白术等同用主治脾胃虚寒、胃气不降所致的呕吐，也可用治反胃、妊娠呕吐。 ③ 本品既能温脾暖胃，又能涩肠止泻，与附子、干姜、白术等配伍，主治脾虚久泻；与山楂、黑糖为丸，可治疗胎前下痢、产后不止者，如伏龙肝汤丸（《张氏医通》）。 # 三、化瘀止血药 本类药物既能止血，又能化瘀，具有止血而不留瘀的特点，适用于瘀血内阻、血不循经之出血病证。部分药物尚能消肿、止痛...,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.472; line=1877; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-ec7b156b,tcm_combination_contraindication,三七,has_combination_or_contraindication,① 单用内服或外用，或与花蕊石、血余炭等同用，用于便血、衄血、吐血、外伤出血等。 ② 与乳香、没药、血竭、土鳖虫等同用，用于跌打损伤。 ③ 三七片含生物碱，与氨基糖苷类药物合用，可增强其对听神经的毒性，严重时造成耳鸣、耳聋。 ④ 三七及其制剂与肝素等抗凝血药合用时，具有止血作用，会降低抗凝血药的疗效。 ⑤ 三七含生物碱，不宜与碘离子制剂同用，易产生沉淀。 ⑥ 三七不宜与碳酸氢钠等碱性较强的西药同用，影响溶解度，妨碍吸收。 ⑦ 三七不宜与重金属药如碳酸钙、维丁胶、硫酸镁、硫酸亚铁、氢氧化铝、碳酸铋等同用，以免形成络合物，影响药物吸收。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.473; line=1901; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-ec7b156b,tcm_caution_contraindication,三七,has_use_caution,① 孕畜慎用。 ② 血虚或血热出血者禁用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.473; line=1901; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-80b02175,tcm_combination_contraindication,茜草,has_combination_or_contraindication,① 与地榆、仙鹤草、侧柏叶、牡丹皮、大黄等同用，用于血热妄行所致衄血、便血、尿血、子宫出血等证。 ② 与川芎、赤芍、牡丹皮等同用，用于治疗跌打损伤、疮疡等。 ③ 茜草含蒽醌类化合物，不宜与碱性药物同用，因蒽醌苷在碱性溶液中易氧化失效。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.474; line=1928; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-80b02175,tcm_caution_contraindication,茜草,has_use_caution,① 孕畜忌用，虚寒证病畜慎用。 ② 脾胃虚寒及无瘀滞者慎服。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.474; line=1928; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-9097a929,tcm_combination_contraindication,蒲黄,has_combination_or_contraindication,① 与益母草、艾叶、阿胶等同用，用于治疗子宫出血。 ② 与白茅根、大蓟、小蓟同用，用于尿血；与白及、血余炭同用，用于咯血。 ③ 与桃仁、红花、赤芍等同用，治疗跌打瘀滞；与五灵脂同用，用于治疗产后瘀滞腹痛。 ④ 蒲黄含槲皮素，与碳酸钙、维丁胶性钙、硫酸镁、氢氧化 铝和碳酸铋类药物合用，能形成络合物而相互影响疗效。 ⑤ 蒲黄不宜与阿托品、六甲溴胺同用，阻滞M受体或神经节，拮抗或逆转蒲黄的降压作用。 ⑥ 蒲黄不宜与碱性药同服，在碱性条件下蒲黄的促纤溶作用消失，抗凝作用减弱。 ⑦ 蒲黄含挥发油，具有还原作用，不宜与硝酸甘油、硝酸异山梨酯等具有氧化性的药物联用，会使后者的药效丧失。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.475; line=1951; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-9097a929,tcm_caution_contraindication,蒲黄,has_use_caution,① 孕畜慎用。 ② 阴虚内热、无瘀血者禁用。 (3) 止血多炒用，化瘀、利尿多生用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.475; line=1951; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-0c78efbf,tcm_combination_contraindication,花蕊石,has_combination_or_contraindication,本品既能收敛止血，又能化瘀行血，适用于吐血、咯血、外伤出血等兼有瘀滞的各种出血之证。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.476; line=1980; section=第九节 止血药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-0c78efbf,tcm_caution_contraindication,花蕊石,has_use_caution,孕畜忌用。 # 四、收敛止血药 本类药物大多味涩，或为炭类，或质黏，故能收敛止血。广泛用于各种出血病证。然其收涩，有留瘀恋邪之弊，临证每多配化瘀止血药或活血祛瘀药同用。对于出血有瘀或出血初期邪实者，当慎用之。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.476; line=1980; section=第九节 止血药,complete,swine,all_stages,China/handbook context
